# LAMMPS data file written by OVITO Basic 3.9.2

20 atoms
2 atom types

0.0 4.846933 xlo xhi
0.0 4.985404 ylo yhi
0.0 7.089941 zlo zhi

Atoms  # charge

1 1 0.0 1.222163849816 0.15212461765599997 2.7678775166949996
2 1 0.0 1.222163849816 2.340577382344 4.322063483305
3 1 0.0 1.201302650184 2.6448266176560002 0.7770929833049999
4 1 0.0 1.201302650184 4.833279382344 6.312848016695
5 1 0.0 3.624769150183999 4.833279382344 4.322063483305
6 1 0.0 3.624769150183999 2.6448266176560002 2.7678775166949996
7 1 0.0 3.6456303498160003 2.340577382344 6.312848016695
8 1 0.0 3.6456303498160003 0.15212461765599997 0.7770929833049999
9 2 0.0 0.518723616593 0.508391558304 4.636835593881999
10 2 0.0 0.518723616593 1.984310441696 2.453105406118
11 2 0.0 1.9047428834070002 3.001093558304 5.998075906118
12 2 0.0 1.9047428834070002 4.477012441696 1.091865093882
13 2 0.0 4.328209383407 4.477012441696 2.453105406118
14 2 0.0 4.328209383407 3.001093558304 4.636835593881999
15 2 0.0 2.9421901165930002 1.984310441696 1.091865093882
16 2 0.0 2.9421901165930002 0.508391558304 5.998075906118
17 2 0.0 0.23945787793200002 1.2463509999999998 0.0
18 2 0.0 2.184008622068 3.739053 3.5449705
19 2 0.0 4.607475122068 3.739053 0.0
20 2 0.0 2.6629243779319993 1.2463509999999998 3.5449705
